chr1	6661929	6663929
chr1	6672745	6674745
chr1	6683926	6685926
chr1	6760984	6762984
chr1	6844384	6846384
chr1	7830329	7832329
chr1	7843763	7845763
chr1	7912491	7914491
chr1	7999926	8001926
chr1	8020752	8022752
chr1	8085368	8087368
chr1	8376886	8378886
chr1	8876524	8878524
chr1	8937749	8939749
chr1	9004946	9006946
chr1	9085404	9087404
chr1	9128775	9130775
chr1	9188229	9190229
chr1	9293834	9295834
chr1	9351939	9353939
chr1	9598541	9600541
chr1	9647980	9649980
chr1	9710803	9712803
chr1	9713644	9715644
chr1	9883584	9885584
chr1	9969321	9971321
chr1	10002387	10004387
chr1	10002486	10004486
chr1	10056274	10058274
chr1	10092654	10094654
chr1	10269863	10271863
chr1	10458137	10460137
chr1	10489159	10491159
chr1	10489159	10491159
chr1	10508776	10510776
chr1	10531583	10533583
chr1	10533944	10535944
chr1	10855705	10857705
chr1	11041094	11043094
chr1	11071699	11073699
chr1	11106280	11108280
chr1	11119081	11121081
chr1	11158938	11160938
chr1	11321564	11323564
chr1	11248398	11250398
chr1	11332263	11334263
chr1	11538295	11540295
chr1	11713739	11715739
chr1	11713914	11715914
chr1	11723181	11725181
chr1	11750707	11752707
chr1	11750786	11752786
chr1	11795212	11797212
chr1	11820844	11822844
chr1	11862302	11864302
chr1	11865268	11867268
chr1	11906840	11908840
chr1	11917988	11919988
chr1	11985480	11987480
chr1	11993810	11995810
chr1	12039369	12041369
chr1	12078523	12080523
chr1	12122434	12124434
chr1	12226060	12228060
chr1	12289124	12291124
chr1	12676737	12678737
chr1	12703566	12705566
chr1	12775146	12777146
chr1	12805163	12807163
chr1	12833984	12835984
chr1	12850546	12852546
chr1	12890264	12892264
chr1	12907578	12909578
chr1	12915941	12917941
chr1	12945025	12947025
chr1	12957101	12959101
chr1	12975450	12977450
chr1	13006420	13008420
chr1	13034543	13036543
chr1	13051998	13053998
chr1	13218581	13220581
chr1	13330692	13332692
chr1	13358819	13360819
chr1	13389765	13391765
chr1	13420176	13422176
chr1	13451656	13453656
chr1	13476522	13478522
chr1	13494254	13496254
chr1	13515066	13517066
chr1	13640973	13642973
chr1	13672511	13674511
chr1	13697405	13699405
chr1	13715092	13717092
chr1	13735907	13737907
chr1	13839543	13841543
chr1	13908960	13910960
chr1	14030350	14032350
chr1	14924200	14926200
chr1	15478028	15480028
chr1	15496813	15498813
chr1	15631276	15633276
chr1	15735391	15737391
chr1	15763935	15765935
chr1	15782224	15784224
chr1	15801596	15803596
chr1	15849790	15851790
chr1	15852308	15854308
chr1	15910605	15912605
chr1	15942995	15944995
chr1	15985364	15987364
chr1	16009827	16011827
chr1	16061900	16063900
chr1	16067917	16069917
chr1	16089994	16091994
chr1	16173359	16175359
chr1	16301621	16303621
chr1	16329731	16331731
chr1	16344285	16346285
chr1	16347547	16349547
chr1	16369272	16371272
chr1	16399121	16401121
chr1	16481582	16483582
chr1	16538104	16540104
chr1	16555038	16557038
chr1	16562657	16564657
chr1	16677949	16679949
chr1	16692578	16694578
chr1	16762919	16764919
chr1	16766231	16768231
chr1	16864561	16866561
chr1	16938982	16940982
chr1	16998498	17000498
chr1	17059956	17061956
chr1	17247445	17249445
chr1	17306330	17308330
chr1	17337267	17339267
chr1	17379665	17381665
chr1	17444930	17446930
chr1	17530621	17532621
chr1	17574593	17576593
chr1	17633692	17635692
chr1	17675070	17677070
chr1	17765220	17767220
chr1	17865330	17867330
chr1	18080808	18082808
chr1	18433240	18435240
chr1	18806424	18808424
chr1	18956500	18958500
chr1	19185176	19187176
chr1	19228275	19230275
chr1	19282180	19284180
chr1	19535770	19537770
chr1	19577046	19579046
chr1	19577033	19579033
chr1	19599568	19601568
chr1	19614744	19616744
chr1	19637640	19639640
chr1	19637822	19639822
chr1	19810979	19812979
chr1	19922473	19924473
chr1	19922484	19924484
chr1	19968726	19970726
chr1	19990780	19992780
chr1	20125410	20127410
chr1	20140771	20142771
chr1	20208006	20210006
chr1	20249110	20251110
chr1	20305909	20307909
chr1	20395701	20397701
chr1	20445050	20447050
chr1	20464819	20466819
chr1	20502917	20504917
chr1	20511578	20513578
chr1	20616412	20618412
chr1	20811713	20813713
chr1	20833654	20835654
chr1	20877932	20879932
chr1	20914441	20916441
chr1	20958948	20960948
chr1	20987000	20989000
chr1	21043510	21045510
chr1	21058029	21060029
chr1	21112181	21114181
chr1	21502343	21504343
chr1	21615982	21617982
chr1	21765631	21767631
chr1	21834865	21836865
chr1	21977348	21979348
chr1	22109099	22111099
chr1	22137758	22139758
chr1	22262790	22264790
chr1	22302514	22304514
chr1	22327149	22329149
chr1	22378161	22380161
chr1	22468459	22470459
chr1	22777344	22779344
chr1	22889057	22891057
chr1	22961999	22963999
chr1	22969126	22971126
chr1	22978682	22980682
chr1	23036463	23038463
chr1	23290831	23292831
chr1	23341343	23343343
chr1	23344986	23346986
chr1	23503301	23505301
chr1	23520222	23522222
chr1	23669803	23671803
chr1	23694935	23696935
chr1	23694729	23696729
chr1	23750233	23752233
chr1	23809671	23811671
chr1	23856712	23858712
chr1	23885285	23887285
chr1	23952824	23954824
chr1	24017269	24019269
chr1	24068645	24070645
chr1	24103895	24105895
chr1	24116460	24118460
chr1	24125892	24127892
chr1	24150949	24152949
chr1	24193784	24195784
chr1	24284549	24286549
chr1	24285302	24287302
chr1	24305809	24307809
chr1	24437665	24439665
chr1	24468611	24470611
chr1	24512751	24514751
chr1	24644915	24646915
chr1	24740587	24742587
chr1	24741284	24743284
chr1	24828387	24830387
chr1	24881602	24883602
chr1	24968503	24970503
chr1	25070848	25072848
chr1	25290501	25292501
chr1	25557984	25559984
chr1	25573010	25575010
chr1	25597884	25599884
chr1	25663408	25665408
chr1	25746336	25748336
chr1	25756411	25758411
chr1	25869071	25871071
chr1	25942959	25944959
chr1	26125667	26127667
chr1	26145684	26147684
chr1	26146288	26148288
chr1	26184903	26186903
chr1	26196744	26198744
chr1	26231957	26233957
chr1	26323648	26325648
chr1	26347271	26349271
chr1	26371624	26373624
chr1	26393124	26395124
chr1	26437328	26439328
chr1	26484511	26486511
chr1	26495362	26497362
chr1	26502894	26504894
chr1	26516052	26518052
chr1	26559693	26561693
chr1	26604667	26606667
chr1	26643854	26645854
chr1	26643448	26645448
chr1	26669576	26671576
chr1	26698266	26700266
chr1	26736269	26738269
chr1	26757846	26759846
chr1	26798010	26800010
chr1	26871343	26873343
chr1	27021524	27023524
chr1	27113686	27115686
chr1	27152201	27154201
chr1	27188633	27190633
chr1	27215788	27217788
chr1	27225957	27227957
chr1	27247217	27249217
chr1	27239457	27241457
chr1	27285897	27287897
chr1	27319198	27321198
chr1	27338327	27340327
chr1	27480401	27482401
chr1	27560159	27562159
chr1	27647651	27649651
chr1	27670364	27672364
chr1	27692383	27694383
chr1	27700315	27702315
chr1	27708793	27710793
chr1	27718148	27720148
chr1	27815669	27817669
chr1	27929143	27931143
chr1	27960788	27962788
chr1	27997689	27999689
chr1	28051568	28053568
chr1	28098694	28100694
chr1	28156289	28158289
chr1	28176255	28178255
chr1	28198079	28200079
chr1	28240254	28242254
chr1	28260504	28262504
chr1	28284973	28286973
chr1	28414207	28416207
chr1	28502699	28504699
chr1	28558536	28560536
chr1	28526152	28528152
chr1	28526070	28528070
chr1	28561644	28563644
chr1	28585038	28587038
chr1	28654549	28656549
chr1	28763682	28765682
chr1	28843769	28845769
chr1	28878597	28880597
chr1	28968517	28970517
chr1	28917712	28919712
chr1	28994292	28996292
chr1	29062271	29064271
chr1	29137654	29139654
chr1	29212603	29214603
chr1	29448013	29450013
chr1	29507499	29509499
chr1	29556444	29558444
chr1	29562028	29564028
chr1	31195434	31197434
chr1	31229667	31231667
chr1	31380608	31382608
chr1	31537542	31539542
chr1	31711401	31713401
chr1	31768617	31770617
chr1	31768855	31770855
chr1	31844923	31846923
chr1	31881412	31883412
chr1	31901614	31903614
chr1	32041136	32043136
chr1	32082301	32084301
chr1	32109488	32111488
chr1	32168920	32170920
chr1	32228636	32230636
chr1	32280652	32282652
chr1	32402988	32404988
chr1	32378174	32380174
chr1	32478430	32480430
chr1	32537503	32539503
chr1	32572639	32574639
chr1	32644666	32646666
chr1	32664987	32666987
chr1	32670236	32672236
chr1	32673695	32675695
chr1	32686926	32688926
chr1	32686971	32688971
chr1	32711834	32713834
chr1	32715840	32717840
chr1	32756687	32758687
chr1	32800980	32802980
chr1	32826798	32828798
chr1	32826844	32828844
chr1	32859031	32861031
chr1	32929670	32931670
chr1	33004028	33006028
chr1	33115185	33117185
chr1	33115749	33117749
chr1	33167720	33169720
chr1	33206486	33208486
chr1	33282754	33284754
chr1	33282156	33284156
chr1	33335414	33337414
chr1	33351036	33353036
chr1	33365959	33367959
chr1	33429286	33431286
chr1	33438268	33440268
chr1	33501593	33503593
chr1	33545714	33547714
chr1	33646267	33648267
chr1	33721174	33723174
chr1	33785699	33787699
chr1	33840194	33842194
chr1	33937246	33939246
chr1	34325101	34327101
chr1	34642271	34644271
chr1	35324417	35326417
chr1	35219648	35221648
chr1	35224342	35226342
chr1	35245790	35247790
chr1	35257599	35259599
chr1	35394186	35396186
chr1	35449954	35451954
chr1	35496569	35498569
chr1	35543992	35545992
chr1	35657749	35659749
chr1	35733568	35735568
chr1	36022014	36024014
chr1	36022409	36024409
chr1	36037971	36039971
chr1	36106445	36108445
chr1	36184073	36186073
chr1	36234529	36236529
chr1	36272773	36274773
chr1	36347810	36349810
chr1	36395679	36397679
chr1	36548676	36550676
chr1	36553476	36555476
chr1	36589821	36591821
chr1	36614070	36616070
chr1	36620803	36622803
chr1	36689017	36691017
chr1	36770994	36772994
chr1	36788755	36790755
chr1	36788335	36790335
chr1	36850485	36852485
chr1	36862493	36864493
chr1	36915052	36917052
chr1	36929038	36931038
chr1	36947879	36949879
chr1	37498726	37500726
chr1	37939153	37941153
chr1	37979364	37981364
chr1	38018903	38020903
chr1	38021520	38023520
chr1	38060522	38062522
chr1	38099491	38101491
chr1	38155192	38157192
chr1	38157090	38159090
chr1	38229738	38231738
chr1	38258474	38260474
chr1	38272857	38274857
chr1	38272818	38274818
chr1	38324292	38326292
chr1	38292886	38294886
chr1	38411723	38413723
chr1	38455593	38457593
chr1	38470177	38472177
chr1	38477414	38479414
chr1	38511450	38513450
chr1	39324495	39326495
chr1	39338777	39340777
chr1	39346289	39348289
chr1	39391509	39393509
chr1	39455895	39457895
chr1	39490990	39492990
chr1	39548034	39550034
chr1	39875151	39877151
chr1	39956318	39958318
chr1	40041073	40043073
chr1	40104617	40106617
chr1	40136710	40138710
chr1	40156361	40158361
chr1	40203573	40205573
chr1	40253533	40255533
chr1	40236020	40238020
chr1	40348178	40350178
chr1	40366685	40368685
chr1	40419822	40421822
chr1	40504905	40506905
chr1	40562375	40564375
chr1	40626045	40628045
chr1	40712573	40714573
chr1	40722779	40724779
chr1	40781966	40783966
chr1	40838369	40840369
chr1	40914779	40916779
chr1	40941887	40943887
chr1	40973419	40975419
chr1	40996233	40998233
chr1	41130329	41132329
chr1	41156388	41158388
chr1	41248684	41250684
chr1	41327018	41329018
chr1	41444007	41446007
chr1	41487909	41489909
chr1	41626104	41628104
chr1	41826594	41828594
chr1	41949342	41951342
chr1	42383169	42385169
chr1	42618092	42620092
chr1	42629389	42631389
chr1	42799636	42801636
chr1	42845477	42847477
chr1	42920938	42922938
chr1	42921230	42923230
chr1	42928025	42930025
chr1	43123096	43125096
chr1	43147098	43149098
chr1	43204925	43206925
chr1	43231683	43233683
chr1	43231940	43233940
chr1	43281923	43283923
chr1	43281802	43283802
chr1	43311307	43313307
chr1	43423501	43425501
chr1	43612623	43614623
chr1	43637241	43639241
chr1	43637001	43639001
chr1	43734696	43736696
chr1	43750250	43752250
chr1	43765664	43767664
chr1	43802478	43804478
chr1	43823684	43825684
chr1	43832689	43834689
chr1	43854479	43856479
chr1	43854640	43856640
chr1	43918660	43920660
chr1	43995547	43997547
chr1	44114829	44116829
chr1	44172218	44174218
chr1	44397992	44399992
chr1	44411611	44413611
chr1	44434676	44436676
chr1	44439320	44441320
chr1	44444659	44446659
chr1	44456280	44458280
chr1	44481997	44483997
chr1	44583522	44585522
chr1	44678163	44680163
chr1	44819880	44821880
chr1	44869866	44871866
chr1	45139227	45141227
chr1	45139385	45141385
chr1	45204492	45206492
chr1	45240109	45242109
chr1	45252377	45254377
chr1	45264897	45266897
chr1	45271957	45273957
chr1	45273154	45275154
chr1	45307735	45309735
chr1	45451282	45453282
chr1	45476001	45478001
chr1	45476819	45478819
chr1	45671228	45673228
chr1	45791545	45793545
chr1	45805060	45807060
chr1	45804342	45806342
chr1	45955838	45957838
chr1	45964525	45966525
chr1	45964725	45966725
chr1	45986609	45988609
chr1	46015215	46017215
chr1	46048732	46050732
chr1	46088729	46090729
chr1	46151302	46153302
chr1	46151886	46153886
chr1	46215321	46217321
chr1	46268285	46270285
chr1	46597314	46599314
chr1	46639759	46641759
chr1	46684977	46686977
chr1	46668006	46670006
chr1	46712404	46714404
chr1	46768280	46770280
chr1	46768303	46770303
chr1	46804849	46806849
chr1	46858937	46860937
chr1	46971669	46973669
chr1	47015887	47017887
chr1	47068886	47070886
chr1	47079805	47081805
chr1	47133126	47135126
chr1	47183736	47185736
chr1	47136500	47138500
chr1	47263718	47265718
chr1	47406137	47408137
chr1	47488240	47490240
chr1	47532160	47534160
chr1	47602127	47604127
chr1	47654727	47656727
chr1	47694443	47696443
chr1	47778812	47780812
chr1	47798469	47800469
chr1	47880744	47882744
chr1	47900689	47902689
chr1	48461567	48463567
chr1	48226290	48228290
chr1	48568306	48570306
chr1	48687359	48689359
chr1	48936845	48938845
chr1	50488585	50490585
chr1	49241590	49243590
chr1	50458990	50460990
chr1	50570964	50572964
chr1	50888172	50890172
chr1	51424935	51426935
chr1	51425417	51427417
chr1	51566906	51568906
chr1	51700943	51702943
chr1	51809788	51811788
chr1	51984000	51986000
chr1	52081764	52083764
chr1	52343477	52345477
chr1	52455436	52457436
chr1	52520843	52522843
chr1	52498488	52500488
chr1	52520797	52522797
chr1	52607046	52609046
chr1	52830865	52832865
chr1	52869131	52871131
chr1	52869236	52871236
chr1	53017654	53019654
chr1	53067044	53069044
chr1	53098016	53100016
chr1	53163038	53165038
chr1	53191181	53193181
chr1	53307408	53309408
chr1	53386439	53388439
chr1	53391901	53393901
chr1	53526885	53528885
chr1	53607249	53609249
chr1	53661101	53663101
chr1	53685289	53687289
chr1	53703282	53705282
chr1	53792686	53794686
chr1	53924072	53926072
chr1	54198877	54200877
chr1	54303533	54305533
chr1	54354453	54356453
chr1	54358860	54360860
chr1	54410602	54412602
chr1	54410750	54412750
chr1	54482803	54484803
chr1	54518111	54520111
chr1	54518274	54520274
chr1	54568968	54570968
chr1	54618443	54620443
chr1	54636997	54638997
chr1	54661167	54663167
chr1	54664840	54666840
chr1	54871092	54873092
chr1	54702710	54704710
chr1	55012901	55014901
chr1	55088229	55090229
chr1	55106466	55108466
chr1	55180495	55182495
chr1	55229187	55231187
chr1	55265940	55267940
chr1	55270775	55272775
chr1	55351891	55353891
chr1	55445465	55447465
chr1	55463606	55465606
chr1	55504221	55506221
chr1	55679786	55681786
chr1	57044241	57046241
chr1	57109995	57111995
chr1	57284044	57286044
chr1	57319479	57321479
chr1	57430688	57432688
chr1	57888729	57890729
chr1	59011472	59013472
chr1	59042166	59044166
chr1	59164764	59166764
chr1	59248785	59250785
chr1	59761653	59763653
chr1	60279533	60281533
chr1	60391462	60393462
chr1	60538442	60540442
chr1	61546534	61548534
chr1	62190095	62192095
chr1	62207149	62209149
chr1	62659503	62661503
chr1	62784085	62786085
chr1	62901326	62903326
chr1	63152953	63154953
chr1	63062158	63064158
chr1	63072437	63074437
chr1	63248806	63250806
chr1	63787730	63789730
chr1	63832261	63834261
chr1	63987865	63989865
chr1	63988061	63990061
chr1	64013588	64015588
chr1	64087764	64089764
chr1	64238714	64240714
chr1	64668490	64670490
chr1	64935475	64937475
chr1	65209778	65211778
chr1	65431187	65433187
chr1	65612513	65614513
chr1	65774228	65776228
chr1	65885335	65887335
chr1	65885270	65887270
chr1	66257197	66259197
chr1	66998965	67000965
chr1	67141710	67143710
chr1	67217143	67219143
chr1	67265939	67267939
chr1	67389570	67391570
chr1	67389642	67391642
chr1	67518782	67520782
chr1	67696535	67698535
chr1	67631083	67633083
chr1	67772047	67774047
chr1	67895069	67897069
chr1	68149744	68151744
chr1	68298150	68300150
chr1	68516314	68518314
chr1	68697228	68699228
chr1	68914642	68916642
chr1	68961797	68963797
chr1	70224858	70226858
chr1	70670303	70672303
chr1	70670407	70672407
chr1	70819405	70821405
chr1	70819519	70821519
chr1	70875955	70877955
chr1	71512471	71514471
chr1	71545980	71547980
chr1	72747417	72749417
chr1	74662871	74664871
chr1	74662926	74664926
chr1	74662919	74664919
chr1	74662947	74664947
chr1	74977298	74979298
chr1	75138422	75140422
chr1	75198092	75200092
chr1	75197840	75199840
chr1	75593119	75595119
chr1	76075769	76077769
chr1	76189465	76191465
chr1	76250886	76252886
chr1	76261567	76263567
chr1	76397116	76399116
chr1	76539404	76541404
chr1	77332126	77334126
chr1	77684111	77686111
chr1	77746736	77748736
chr1	78147343	78149343
chr1	78224537	78226537
chr1	78244309	78246309
chr1	78353313	78355313
chr1	78443770	78445770
chr1	78469538	78471538
chr1	78510586	78512586
chr1	78955757	78957757
chr1	79085088	79087088
chr1	79114516	79116516
chr1	79471403	79473403
chr1	82265082	82267082
chr1	84463815	84465815
chr1	84608954	84610954
chr1	84763049	84765049
chr1	84863215	84865215
chr1	84943950	84945950
chr1	84971248	84973248
chr1	85039147	85041147
chr1	85099703	85101703
chr1	85155228	85157228
chr1	85330842	85332842
chr1	85461623	85463623
chr1	85527004	85529004
chr1	85513129	85515129
chr1	85665729	85667729
chr1	85724325	85726325
chr1	85741773	85743773
chr1	85929823	85931823
chr1	86045444	86047444
chr1	86173101	86175101
chr1	86621446	86623446
chr1	86860945	86862945
chr1	86888769	86890769
chr1	86933051	86935051
chr1	87011761	87013761
chr1	87169578	87171578
chr1	87379048	87381048
chr1	87379357	87381357
chr1	87457692	87459692
chr1	87793151	87795151
chr1	89148905	89150905
chr1	89356301	89358301
chr1	89457604	89459604
chr1	89457643	89459643
chr1	89487565	89489565
chr1	89530043	89532043
chr1	89590797	89592797
chr1	89640723	89642723
chr1	89663615	89665615
chr1	89737544	89739544
chr1	89828617	89830617
chr1	89989462	89991462
chr1	90097631	90099631
chr1	90285591	90287591
chr1	90459674	90461674
chr1	91181794	91183794
chr1	91486030	91488030
chr1	91869426	91871426
chr1	91965665	91967665
chr1	92350787	92352787
chr1	92413928	92415928
chr1	92494539	92496539
chr1	92544893	92546893
chr1	92631609	92633609
chr1	92682497	92684497
chr1	92763533	92765533
chr1	92763522	92765522
chr1	92948511	92950511
chr1	93256961	93258961
chr1	93296582	93298582
chr1	93426057	93428057
chr1	93543795	93545795
chr1	93645285	93647285
chr1	93645281	93647281
chr1	93810445	93812445
chr1	93912688	93914688
chr1	94311706	94313706
chr1	94343762	94345762
chr1	94373966	94375966
chr1	94585688	94587688
chr1	94702121	94704121
chr1	94883011	94885011
chr1	95006356	95008356
chr1	95284906	95286906
chr1	95391834	95393834
chr1	95537501	95539501
chr1	95581894	95583894
chr1	95582479	95584479
chr1	95698711	95700711
chr1	96456545	96458545
chr1	97186378	97188378
chr1	98385579	98387579
chr1	99126279	99128279
chr1	99469449	99471449
chr1	99728509	99730509
chr1	100110499	100112499
chr1	100230349	100232349
chr1	100315045	100317045
chr1	100434345	100436345
chr1	100502653	100504653
chr1	100597511	100599511
chr1	100597719	100599719
chr1	100642771	100644771
chr1	100714390	100716390
chr1	100730805	100732805
chr1	100817047	100819047
chr1	101002693	101004693
chr1	101184316	101186316
chr1	101360554	101362554
chr1	101360632	101362632
chr1	101490328	101492328
chr1	101454761	101456761
chr1	101701444	101703444
chr1	102461586	102463586
chr1	103573047	103575047
chr1	104067321	104069321
chr1	104096322	104098322
chr1	104158999	104160999
chr1	104197377	104199377
chr1	104237912	104239912
chr1	104292028	104294028
chr1	107598301	107600301
chr1	107682442	107684442
chr1	108506766	108508766
chr1	108741980	108743980
chr1	108785689	108787689
chr1	108917421	108919421
chr1	109101711	109103711
chr1	109203148	109205148
chr1	109233945	109235945
chr1	109254279	109256279
chr1	109288310	109290310
chr1	109398716	109400716
chr1	109416972	109418972
chr1	109505111	109507111
chr1	109583608	109585608
chr1	109617624	109619624
chr1	109631425	109633425
chr1	109655479	109657479
chr1	109655623	109657623
chr1	109755540	109757540
chr1	109791641	109793641
chr1	109824790	109826790
chr1	109848663	109850663
chr1	109939573	109941573
chr1	109967973	109969973
chr1	110008250	110010250
chr1	110025561	110027561
chr1	110035736	110037736
chr1	110051304	110053304
chr1	110081494	110083494
chr1	110090233	110092233
chr1	110154679	110156679
chr1	110162276	110164276
chr1	110197703	110199703
chr1	110209688	110211688
chr1	110229442	110231442
chr1	110253877	110255877
chr1	110283384	110285384
chr1	110305649	110307649
chr1	110452255	110454255
chr1	110526308	110528308
chr1	110576238	110578238
chr1	110612322	110614322
chr1	110654062	110656062
chr1	110692108	110694108
chr1	110753095	110755095
chr1	110880128	110882128
chr1	110932704	110934704
chr1	110949564	110951564
chr1	110992822	110994822
chr1	111060797	111062797
chr1	111149051	111151051
chr1	111216655	111218655
chr1	111414776	111416776
chr1	111505701	111507701
chr1	111681662	111683662
chr1	111681249	111683249
chr1	111742311	111744311
chr1	111742393	111744393
chr1	111832538	111834538
chr1	111887910	111889910
chr1	111969399	111971399
chr1	111990998	111992998
chr1	111990558	111992558
chr1	112015414	112017414
chr1	112045110	112047110
chr1	112161405	112163405
chr1	112281046	112283046
chr1	112296927	112298927
chr1	112530777	112532777
chr1	112937803	112939803
chr1	113050400	113052400
chr1	113161040	113163040
chr1	113160795	113162795
chr1	113216043	113218043
chr1	113248749	113250749
chr1	113252977	113254977
chr1	113257099	113259099
chr1	113262041	113264041
chr1	113497685	113499685
chr1	113614831	113616831
chr1	113932581	113934581
chr1	114301098	114303098
chr1	114354098	114356098
chr1	114413381	114415381
chr1	114429169	114431169
chr1	114446620	114448620
chr1	114446763	114448763
chr1	114471332	114473332
chr1	114521065	114523065
chr1	114694539	114696539
chr1	115052781	115054781
chr1	115123260	115125260
chr1	115211656	115213656
chr1	115237207	115239207
chr1	115258515	115260515
chr1	115291811	115293811
chr1	115322306	115324306
chr1	115396424	115398424
chr1	115571415	115573415
chr1	115631085	115633085
chr1	115879857	115881857
chr1	116183574	116185574
chr1	116310402	116312402
chr1	116385538	116387538
chr1	116518119	116520119
chr1	116653376	116655376
chr1	116915489	116917489
chr1	116925718	116927718
chr1	117112661	117114661
chr1	117209314	117211314
chr1	117235734	117237734
chr1	117296007	117298007
chr1	117451679	117453679
chr1	117543382	117545382
chr1	117601925	117603925
chr1	117663350	117665350
chr1	117752556	117754556
chr1	117909071	117911071
chr1	118147556	118149556
chr1	118471253	118473253
chr1	118471391	118473391
chr1	118726846	118728846
chr1	119531179	119533179
chr1	119682294	119684294
chr1	119910461	119912461
chr1	119956554	119958554
chr1	120048826	120050826
chr1	120189396	120191396
chr1	120253510	120255510
chr1	120310517	120312517
chr1	120353203	120355203
chr1	120438118	120440118
chr1	120611240	120613240
chr1	120838005	120840005
chr1	120934937	120936937
chr1	143766881	143768881
chr1	143912143	143914143
chr1	144145812	144147812
chr1	144338738	144340738
chr1	144363246	144365246
chr1	144810748	144812748
chr1	144994022	144996022
chr1	144988309	144990309
chr1	145223599	145225599
chr1	145292371	145294371
chr1	145412278	145414278
chr1	145437469	145439469
chr1	145469387	145471387
chr1	145469508	145471508
chr1	145476085	145478085
chr1	145506598	145508598
chr1	145515252	145517252
chr1	145523891	145525891
chr1	145548230	145550230
chr1	145574989	145576989
chr1	145588439	145590439
chr1	145609884	145611884
chr1	145610036	145612036
chr1	145705861	145707861
chr1	145742263	145744263
chr1	145826073	145828073
chr1	145882868	145884868
chr1	146081633	146083633
chr1	146373056	146375056
chr1	146643123	146645123
chr1	146696230	146698230
chr1	146713334	146715334
chr1	147012182	147014182
chr1	147141618	147143618
chr1	147244484	147246484
chr1	147373946	147375946
chr1	147399506	147401506
chr1	147598549	147600549
chr1	147631428	147633428
chr1	147954419	147956419
chr1	148024848	148026848
chr1	148201536	148203536
chr1	148346051	148348051
chr1	148559843	148561843
chr1	148738443	148740443
chr1	149399542	149401542
chr1	149458549	149460549
chr1	149552003	149554003
chr1	149674978	149676978
chr1	149753246	149755246
chr1	149782928	149784928
chr1	149784236	149786236
chr1	149803227	149805227
chr1	149811765	149813765
chr1	149813478	149815478
chr1	149821643	149823643
chr1	149823181	149825181
chr1	149831714	149833714
chr1	149857232	149859232
chr1	149857525	149859525
chr1	149858466	149860466
chr1	149858440	149860440
chr1	149888434	149890434
chr1	149899236	149901236
chr1	149907791	149909791
chr1	149981625	149983625
chr1	150038369	150040369
chr1	150121170	150123170
chr1	150207504	150209504
chr1	150228554	150230554
chr1	150240399	150242399
chr1	150239600	150241600
chr1	150254229	150256229
chr1	150265340	150267340
chr1	150292925	150294925
chr1	150336187	150338187
chr1	150458893	150460893
chr1	150479552	150481552
chr1	150520898	150522898
chr1	150520897	150522897
chr1	150532969	150534969
chr1	150551066	150553066
chr1	150601052	150603052
chr1	150668500	150670500
chr1	150692352	150694352
chr1	150737433	150739433
chr1	150779799	150781799
