chr1	13330692	13332692	0.260500
chr1	13358819	13360819	0.486500
chr1	13389765	13391765	0.082000
chr1	13420176	13422176	0.487500
chr1	13451656	13453656	0.291500
chr1	13476522	13478522	0.301500
chr1	13494254	13496254	0.295000
chr1	13515066	13517066	0.563500
chr1	13640973	13642973	0.487500
chr1	13672511	13674511	0.299000
chr1	13697405	13699405	0.301500
chr1	13715092	13717092	0.304500
chr1	13735907	13737907	0.563500
chr1	13839543	13841543	0.187500
chr1	13908960	13910960	0.105500
chr1	14030350	14032350	0.077000
chr1	14924200	14926200	0.070500
chr1	15478028	15480028	0.175500
chr1	15496813	15498813	0.852500
chr1	15631276	15633276	0.887000
chr1	15735391	15737391	0.136000
chr1	15763935	15765935	0.656500
chr1	15782224	15784224	0.438000
chr1	15801596	15803596	0.451000
chr1	15849790	15851790	0.525500
chr1	15852308	15854308	0.299000
chr1	15910605	15912605	0.486000
chr1	15942995	15944995	0.236000
chr1	15985364	15987364	0.078000
chr1	16009827	16011827	0.357500
chr1	16061900	16063900	0.169000
chr1	16067917	16069917	0.181500
chr1	16089994	16091994	0.330000
chr1	16173359	16175359	0.194000
chr1	16301621	16303621	0.482000
chr1	16329731	16331731	0.460000
chr1	16344285	16346285	0.155000
chr1	16347547	16349547	0.122500
chr1	16369272	16371272	0.193500
chr1	16399121	16401121	0.282500
chr1	16481582	16483582	0.084000
chr1	16538104	16540104	0.143500
chr1	16555038	16557038	0.382000
chr1	16562657	16564657	0.290000
chr1	16677949	16679949	0.208500
chr1	16692578	16694578	0.255500
chr1	16762919	16764919	0.783500
chr1	16766231	16768231	0.178500
chr1	16864561	16866561	0.242500
chr1	16938982	16940982	0.076000
chr1	16998498	17000498	0.384500
chr1	17059956	17061956	0.385000
chr1	17247445	17249445	0.243500
chr1	17306330	17308330	0.466000
chr1	17337267	17339267	0.210500
chr1	17379665	17381665	0.541000
chr1	17444930	17446930	0.153000
chr1	17530621	17532621	0.312000
chr1	17574593	17576593	0.442500
chr1	17633692	17635692	0.480000
chr1	17675070	17677070	0.595000
chr1	17765220	17767220	0.279500
chr1	17865330	17867330	0.161000
chr1	18080808	18082808	0.786000
chr1	18433240	18435240	0.142500
chr1	18806424	18808424	0.100500
chr1	18956500	18958500	0.030500
chr1	19185176	19187176	0.169500
chr1	19228275	19230275	0.117000
chr1	19282180	19284180	0.096000
chr1	19535770	19537770	0.037000
chr1	19577046	19579046	0.304500
chr1	19577033	19579033	0.298000
chr1	19599568	19601568	0.212500
chr1	19614744	19616744	0.500000
chr1	19637640	19639640	0.040500
chr1	19637822	19639822	0.084500
chr1	19810979	19812979	0.234000
chr1	19922473	19924473	0.167000
chr1	19922484	19924484	0.161500
chr1	19968726	19970726	0.510500
chr1	19990780	19992780	0.083500
chr1	20125410	20127410	0.403500
chr1	20140771	20142771	0.113500
chr1	20208006	20210006	0.323000
chr1	20249110	20251110	0.210500
chr1	20305909	20307909	0.473000
chr1	20395701	20397701	0.512500
chr1	20445050	20447050	0.569500
chr1	20464819	20466819	0.330500
chr1	20502917	20504917	0.134000
chr1	20511578	20513578	0.141500
chr1	20616412	20618412	0.251000
chr1	20811713	20813713	0.308000
chr1	20833654	20835654	0.452000
chr1	20877932	20879932	0.080500
chr1	20914441	20916441	0.362000
chr1	20958948	20960948	0.392000
chr1	20987000	20989000	0.000000
chr1	21043510	21045510	0.337500
chr1	21058029	21060029	0.252000
chr1	21112181	21114181	0.100500
chr1	21502343	21504343	0.239500
chr1	21615982	21617982	0.250000
chr1	21765631	21767631	0.253000
chr1	21834865	21836865	0.216500
chr1	21977348	21979348	0.211500
chr1	22109099	22111099	0.218000
chr1	22137758	22139758	0.547000
chr1	22262790	22264790	0.373000
chr1	22302514	22304514	0.648500
chr1	22327149	22329149	0.648500
chr1	22378161	22380161	0.391000
chr1	22468459	22470459	0.250500
chr1	22777344	22779344	0.298500
chr1	22889057	22891057	0.167000
chr1	22961999	22963999	0.436000
chr1	22969126	22971126	0.165500
chr1	22978682	22980682	0.444000
chr1	23036463	23038463	0.221500
chr1	23290831	23292831	0.515500
chr1	23341343	23343343	0.906000
chr1	23344986	23346986	0.157500
chr1	23503301	23505301	0.548000
chr1	23520222	23522222	0.226000
chr1	23669803	23671803	0.000000
chr1	23694935	23696935	0.078500
chr1	23694729	23696729	0.013500
chr1	23750233	23752233	0.277000
chr1	23809671	23811671	0.275500
chr1	23856712	23858712	0.194000
chr1	23885285	23887285	0.026500
chr1	23952824	23954824	0.905000
chr1	24017269	24019269	0.315000
chr1	24068645	24070645	0.179000
chr1	24103895	24105895	0.467500
chr1	24116460	24118460	0.225000
chr1	24125892	24127892	0.133500
chr1	24150949	24152949	0.439500
chr1	24193784	24195784	0.273000
chr1	24284549	24286549	0.228000
chr1	24285302	24287302	0.076500
chr1	24305809	24307809	0.128500
chr1	24437665	24439665	0.321500
chr1	24468611	24470611	0.079500
chr1	24512751	24514751	0.239500
chr1	24644915	24646915	0.271500
chr1	24740587	24742587	0.374500
chr1	24741284	24743284	0.085500
chr1	24828387	24830387	0.115500
chr1	24881602	24883602	0.367000
chr1	24968503	24970503	0.188500
chr1	25070848	25072848	0.233500
chr1	25290501	25292501	0.050000
chr1	25557984	25559984	0.467500
chr1	25573010	25575010	0.085000
chr1	25597884	25599884	0.304500
chr1	25663408	25665408	0.106000
chr1	25746336	25748336	0.280500
chr1	25756411	25758411	0.130500
chr1	25869071	25871071	0.336000
chr1	25942959	25944959	0.423000
chr1	26125667	26127667	0.155500
chr1	26145684	26147684	0.104000
chr1	26146288	26148288	0.212000
chr1	26184903	26186903	0.354000
chr1	26196744	26198744	0.346000
chr1	26231957	26233957	0.000000
chr1	26323648	26325648	0.255000
chr1	26347271	26349271	0.180000
chr1	26371624	26373624	0.000000
chr1	26393124	26395124	0.295500
chr1	26437328	26439328	0.013500
chr1	26484511	26486511	0.129500
chr1	26495362	26497362	0.000000
chr1	26502894	26504894	0.592000
chr1	26516052	26518052	0.056500
chr1	26559693	26561693	0.386500
chr1	26604667	26606667	0.000000
chr1	26643854	26645854	0.306000
chr1	26643448	26645448	0.308500
chr1	26669576	26671576	0.231000
chr1	26698266	26700266	0.311500
chr1	26736269	26738269	0.066000
chr1	26757846	26759846	0.226000
chr1	26798010	26800010	0.015000
chr1	26871343	26873343	0.263500
chr1	27021524	27023524	0.244500
chr1	27113686	27115686	0.130000
chr1	27152201	27154201	0.349500
chr1	27188633	27190633	0.081000
chr1	27215788	27217788	0.143000
chr1	27225957	27227957	0.356000
chr1	27247217	27249217	0.335000
chr1	27239457	27241457	0.328000
chr1	27285897	27287897	0.267000
chr1	27319198	27321198	0.312000
chr1	27338327	27340327	0.311500
chr1	27480401	27482401	0.284000
chr1	27560159	27562159	0.040500
chr1	27647651	27649651	0.413500
chr1	27670364	27672364	0.503000
chr1	27692383	27694383	0.141500
chr1	27700315	27702315	0.346000
chr1	27708793	27710793	0.193500
chr1	27718148	27720148	0.000000
chr1	27815669	27817669	0.455000
chr1	27929143	27931143	0.214000
chr1	27960788	27962788	0.249500
chr1	27997689	27999689	0.642000
chr1	28051568	28053568	0.045500
chr1	28098694	28100694	0.056500
chr1	28156289	28158289	0.255500
chr1	28176255	28178255	0.065000
chr1	28198079	28200079	0.398000
chr1	28240254	28242254	0.321500
chr1	28260504	28262504	0.624000
chr1	28284973	28286973	0.190000
chr1	28414207	28416207	0.290000
chr1	28502699	28504699	0.361500
chr1	28558536	28560536	0.593500
chr1	28526152	28528152	0.162500
chr1	28526070	28528070	0.162500
chr1	28561644	28563644	0.252000
chr1	28585038	28587038	0.040000
chr1	28654549	28656549	0.585500
chr1	28763682	28765682	0.359500
chr1	28843769	28845769	0.300500
chr1	28878597	28880597	0.398000
chr1	28968517	28970517	0.250500
chr1	28917712	28919712	0.341000
chr1	28994292	28996292	0.379500
chr1	29062271	29064271	0.096500
chr1	29137654	29139654	0.310500
chr1	29212603	29214603	0.331000
chr1	29448013	29450013	0.022000
chr1	29507499	29509499	0.370500
chr1	29556444	29558444	0.427500
chr1	29562028	29564028	0.276500
chr1	31195434	31197434	0.277500
chr1	31229667	31231667	0.341500
chr1	31380608	31382608	0.453000
chr1	31537542	31539542	0.238000
chr1	31711401	31713401	0.175500
chr1	31768617	31770617	0.127000
chr1	31768855	31770855	0.175000
chr1	31844923	31846923	0.083000
chr1	31881412	31883412	0.382500
chr1	31901614	31903614	0.377000
chr1	32041136	32043136	0.048500
chr1	32082301	32084301	0.265000
chr1	32109488	32111488	0.367000
chr1	32168920	32170920	0.166500
chr1	32228636	32230636	0.137000
chr1	32280652	32282652	0.322500
chr1	32402988	32404988	0.428500
chr1	32378174	32380174	0.282000
chr1	32478430	32480430	0.034500
chr1	32537503	32539503	0.266000
chr1	32572639	32574639	0.361000
chr1	32644666	32646666	0.129500
chr1	32664987	32666987	0.063500
chr1	32670236	32672236	0.000000
chr1	32673695	32675695	0.240500
chr1	32686926	32688926	0.327000
chr1	32686971	32688971	0.349500
chr1	32711834	32713834	0.325000
chr1	32715840	32717840	0.098000
chr1	32756687	32758687	0.387000
chr1	32800980	32802980	0.060000
chr1	32826798	32828798	0.064000
chr1	32826844	32828844	0.064000
chr1	32859031	32861031	0.279000
chr1	32929670	32931670	0.350000
chr1	33004028	33006028	0.183500
chr1	33115185	33117185	0.189500
chr1	33115749	33117749	0.000000
chr1	33167720	33169720	0.108500
chr1	33206486	33208486	0.168000
chr1	33282754	33284754	0.000000
chr1	33282156	33284156	0.024000
chr1	33335414	33337414	0.282000
chr1	33351036	33353036	0.073500
chr1	33365959	33367959	0.491500
chr1	33429286	33431286	0.270500
chr1	33438268	33440268	0.638500
chr1	33501593	33503593	0.319500
chr1	33545714	33547714	0.184500
chr1	33646267	33648267	0.229000
chr1	33721174	33723174	0.338000
chr1	33785699	33787699	0.141000
chr1	33840194	33842194	0.506500
chr1	33937246	33939246	0.349000
chr1	34325101	34327101	0.786500
chr1	34642271	34644271	0.029500
chr1	35324417	35326417	0.344000
chr1	35219648	35221648	0.275000
chr1	35224342	35226342	0.176000
chr1	35245790	35247790	0.318500
chr1	35257599	35259599	0.161500
chr1	35394186	35396186	0.250000
chr1	35449954	35451954	0.342500
chr1	35496569	35498569	0.391500
chr1	35543992	35545992	0.515000
chr1	35657749	35659749	0.252000
chr1	35733568	35735568	0.116000
chr1	36022014	36024014	0.028000
chr1	36022409	36024409	0.045000
chr1	36037971	36039971	0.151500
chr1	36106445	36108445	0.415500
chr1	36184073	36186073	0.316500
chr1	36234529	36236529	0.395500
chr1	36272773	36274773	0.286500
chr1	36347810	36349810	0.247000
chr1	36395679	36397679	0.130500
chr1	36548676	36550676	0.376000
chr1	36553476	36555476	0.199500
chr1	36589821	36591821	0.169000
chr1	36614070	36616070	0.239500
chr1	36620803	36622803	0.078500
chr1	36689017	36691017	0.206500
chr1	36770994	36772994	0.000000
chr1	36788755	36790755	0.305000
chr1	36788335	36790335	0.189500
chr1	36850485	36852485	0.052000
chr1	36862493	36864493	0.611500
chr1	36915052	36917052	0.393500
chr1	36929038	36931038	0.341500
chr1	36947879	36949879	0.187500
chr1	37498726	37500726	0.092000
chr1	37939153	37941153	0.122500
chr1	37979364	37981364	0.440500
chr1	38018903	38020903	0.461500
chr1	38021520	38023520	0.266000
chr1	38060522	38062522	0.320500
chr1	38099491	38101491	0.140500
chr1	38155192	38157192	0.134500
chr1	38157090	38159090	0.142500
chr1	38229738	38231738	0.024000
chr1	38258474	38260474	0.312500
chr1	38272857	38274857	0.170500
chr1	38272818	38274818	0.170500
chr1	38324292	38326292	0.043000
chr1	38292886	38294886	0.739500
chr1	38411723	38413723	0.295000
chr1	38455593	38457593	0.698000
chr1	38470177	38472177	0.117500
chr1	38477414	38479414	0.456000
chr1	38511450	38513450	0.205000
chr1	39324495	39326495	0.086000
chr1	39338777	39340777	0.038000
chr1	39346289	39348289	0.508500
chr1	39391509	39393509	0.765500
chr1	39455895	39457895	0.154500
chr1	39490990	39492990	0.588500
chr1	39548034	39550034	0.404000
chr1	39875151	39877151	0.000000
chr1	39956318	39958318	0.123000
chr1	40041073	40043073	0.319000
chr1	40104617	40106617	0.022500
chr1	40136710	40138710	0.023000
chr1	40156361	40158361	0.024500
chr1	40203573	40205573	0.418500
chr1	40253533	40255533	0.265000
chr1	40236020	40238020	0.266500
chr1	40348178	40350178	0.545000
chr1	40366685	40368685	0.121000
chr1	40419822	40421822	0.112500
chr1	40504905	40506905	0.106500
chr1	40562375	40564375	0.360500
chr1	40626045	40628045	0.406000
chr1	40712573	40714573	0.408500
chr1	40722779	40724779	0.357500
chr1	40781966	40783966	0.076500
chr1	40838369	40840369	0.328500
chr1	40914779	40916779	0.210500
chr1	40941887	40943887	0.385500
chr1	40973419	40975419	0.161000
chr1	40996233	40998233	0.461500
chr1	41130329	41132329	0.180000
chr1	41156388	41158388	0.084000
chr1	41248684	41250684	0.143000
chr1	41327018	41329018	0.244000
chr1	41444007	41446007	0.387500
chr1	41487909	41489909	0.000000
chr1	41626104	41628104	0.497500
chr1	41826594	41828594	0.099500
chr1	41949342	41951342	0.185500
chr1	42383169	42385169	0.044500
chr1	42618092	42620092	0.282000
chr1	42629389	42631389	0.338000
chr1	42799636	42801636	0.018500
chr1	42845477	42847477	0.070000
chr1	42920938	42922938	0.209500
chr1	42921230	42923230	0.137500
chr1	42928025	42930025	0.048500
chr1	43123096	43125096	0.211500
chr1	43147098	43149098	0.167500
chr1	43204925	43206925	0.115500
chr1	43231683	43233683	0.081500
chr1	43231940	43233940	0.148500
chr1	43281923	43283923	0.513500
chr1	43281802	43283802	0.466000
chr1	43311307	43313307	0.105500
chr1	43423501	43425501	0.265000
chr1	43612623	43614623	0.325500
chr1	43637241	43639241	0.351500
chr1	43637001	43639001	0.257500
chr1	43734696	43736696	0.392000
chr1	43750250	43752250	0.155500
chr1	43765664	43767664	0.411000
chr1	43802478	43804478	0.255500
chr1	43823684	43825684	0.118500
chr1	43832689	43834689	0.128000
chr1	43854479	43856479	0.174500
chr1	43854640	43856640	0.220000
chr1	43918660	43920660	0.221500
chr1	43995547	43997547	0.244500
chr1	44114829	44116829	0.378000
chr1	44172218	44174218	0.052000
chr1	44397992	44399992	0.359500
chr1	44411611	44413611	0.088000
chr1	44434676	44436676	0.249000
chr1	44439320	44441320	0.338500
chr1	44444659	44446659	0.135500
chr1	44456280	44458280	0.044500
chr1	44481997	44483997	0.028000
chr1	44583522	44585522	0.344000
chr1	44678163	44680163	0.112500
chr1	44819880	44821880	0.033000
chr1	44869866	44871866	0.229500
chr1	45139227	45141227	0.230500
chr1	45139385	45141385	0.277000
chr1	45204492	45206492	0.330000
chr1	45240109	45242109	0.434000
chr1	45252377	45254377	0.184000
chr1	45264897	45266897	0.203000
chr1	45271957	45273957	0.000000
chr1	45273154	45275154	0.000000
chr1	45307735	45309735	0.311500
chr1	45451282	45453282	0.435000
chr1	45476001	45478001	0.113500
chr1	45476819	45478819	0.113500
chr1	45671228	45673228	0.192000
chr1	45791545	45793545	0.144500
chr1	45805060	45807060	0.253000
chr1	45804342	45806342	0.444000
chr1	45955838	45957838	0.172000
chr1	45964525	45966525	0.201000
chr1	45964725	45966725	0.218000
chr1	45986609	45988609	0.280500
chr1	46015215	46017215	0.413500
chr1	46048732	46050732	0.069000
chr1	46088729	46090729	0.188500
chr1	46151302	46153302	0.035000
chr1	46151886	46153886	0.064000
chr1	46215321	46217321	0.438500
chr1	46268285	46270285	0.244000
chr1	46597314	46599314	0.022000
chr1	46639759	46641759	0.205500
chr1	46684977	46686977	0.253500
chr1	46668006	46670006	0.306000
chr1	46712404	46714404	0.219500
chr1	46768280	46770280	0.159500
chr1	46768303	46770303	0.171000
chr1	46804849	46806849	0.603500
chr1	46858937	46860937	0.547000
chr1	46971669	46973669	0.666000
chr1	47015887	47017887	0.013500
chr1	47068886	47070886	0.151500
chr1	47079805	47081805	0.175500
chr1	47133126	47135126	0.325500
chr1	47183736	47185736	0.255000
chr1	47136500	47138500	0.330500
chr1	47263718	47265718	0.215000
chr1	47406137	47408137	0.053000
chr1	47488240	47490240	0.272500
chr1	47532160	47534160	0.494000
chr1	47602127	47604127	0.053000
chr1	47654727	47656727	0.088000
chr1	47694443	47696443	0.092500
chr1	47778812	47780812	0.409500
chr1	47798469	47800469	0.481500
chr1	47880744	47882744	0.154000
chr1	47900689	47902689	0.352500
chr1	48461567	48463567	0.167500
chr1	48226290	48228290	0.327000
chr1	48568306	48570306	0.311500
chr1	48687359	48689359	0.487000
chr1	48936845	48938845	0.304500
chr1	50488585	50490585	0.211000
chr1	49241590	49243590	0.159000
chr1	50458990	50460990	0.662500
chr1	50570964	50572964	0.012500
chr1	50888172	50890172	0.014000
chr1	51424935	51426935	0.203000
chr1	51425417	51427417	0.262500
chr1	51566906	51568906	0.955500
chr1	51700943	51702943	0.304500
chr1	51809788	51811788	0.199500
chr1	51984000	51986000	0.381500
chr1	52081764	52083764	0.385000
chr1	52343477	52345477	0.119500
chr1	52455436	52457436	0.442500
chr1	52520843	52522843	0.067500
chr1	52498488	52500488	0.285500
chr1	52520797	52522797	0.044500
chr1	52607046	52609046	0.012500
chr1	52830865	52832865	0.394500
chr1	52869131	52871131	0.189000
chr1	52869236	52871236	0.226000
chr1	53017654	53019654	0.044500
chr1	53067044	53069044	0.282000
chr1	53098016	53100016	0.160500
chr1	53163038	53165038	0.634500
chr1	53191181	53193181	0.488000
chr1	53307408	53309408	0.257500
chr1	53386439	53388439	0.403000
chr1	53391901	53393901	0.428000
chr1	53526885	53528885	0.062500
chr1	53607249	53609249	0.396500
chr1	53661101	53663101	0.247500
chr1	53685289	53687289	0.158500
chr1	53703282	53705282	0.371500
chr1	53792686	53794686	0.268500
chr1	53924072	53926072	0.123500
chr1	54198877	54200877	0.117500
chr1	54303533	54305533	0.236000
chr1	54354453	54356453	0.326000
chr1	54358860	54360860	0.424500
chr1	54410602	54412602	0.265500
chr1	54410750	54412750	0.271500
chr1	54482803	54484803	0.411500
chr1	54518111	54520111	0.074000
chr1	54518274	54520274	0.074000
chr1	54568968	54570968	0.980500
chr1	54618443	54620443	0.443000
chr1	54636997	54638997	0.556000
chr1	54661167	54663167	0.460000
chr1	54664840	54666840	0.403500
chr1	54871092	54873092	0.211000
chr1	54702710	54704710	0.000000
chr1	55012901	55014901	0.019500
chr1	55088229	55090229	0.317500
chr1	55106466	55108466	0.241500
chr1	55180495	55182495	0.378000
chr1	55229187	55231187	0.467500
chr1	55265940	55267940	0.136500
chr1	55270775	55272775	0.320000
chr1	55351891	55353891	0.137500
chr1	55445465	55447465	0.326500
chr1	55463606	55465606	0.192500
chr1	55504221	55506221	0.109500
chr1	55679786	55681786	0.075000
chr1	57044241	57046241	0.136500
chr1	57109995	57111995	0.253500
chr1	57284044	57286044	0.292000
chr1	57319479	57321479	0.308000
chr1	57430688	57432688	0.368500
chr1	57888729	57890729	0.089500
chr1	59011472	59013472	0.278500
chr1	59042166	59044166	0.071500
chr1	59164764	59166764	0.450000
chr1	59248785	59250785	0.033500
chr1	59761653	59763653	0.364500
chr1	60279533	60281533	0.247000
chr1	60391462	60393462	0.329500
chr1	60538442	60540442	0.530000
chr1	61546534	61548534	0.156500
chr1	62190095	62192095	0.292000
chr1	62207149	62209149	0.135000
chr1	62659503	62661503	0.691500
chr1	62784085	62786085	0.260500
chr1	62901326	62903326	0.096000
chr1	63152953	63154953	0.160500
chr1	63062158	63064158	0.069500
chr1	63072437	63074437	0.581500
chr1	63248806	63250806	0.196500
chr1	63787730	63789730	0.082500
chr1	63832261	63834261	0.196500
chr1	63987865	63989865	0.143000
chr1	63988061	63990061	0.114000
chr1	64013588	64015588	0.473500
chr1	64087764	64089764	0.115000
chr1	64238714	64240714	0.147000
chr1	64668490	64670490	0.159000
chr1	64935475	64937475	0.042500
chr1	65209778	65211778	0.107000
chr1	65431187	65433187	0.167000
chr1	65612513	65614513	0.165000
chr1	65774228	65776228	0.119000
chr1	65885335	65887335	0.027500
chr1	65885270	65887270	0.027500
chr1	66257197	66259197	0.134500
chr1	66998965	67000965	0.020500
chr1	67141710	67143710	0.139500
chr1	67217143	67219143	0.192500
chr1	67265939	67267939	0.413500
chr1	67389570	67391570	0.253000
chr1	67389642	67391642	0.239500
chr1	67518782	67520782	0.032500
chr1	67696535	67698535	0.586000
chr1	67631083	67633083	0.480000
chr1	67772047	67774047	0.340500
chr1	67895069	67897069	0.000000
chr1	68149744	68151744	0.025500
chr1	68298150	68300150	0.168500
chr1	68516314	68518314	0.560000
chr1	68697228	68699228	0.140500
chr1	68914642	68916642	0.207000
chr1	68961797	68963797	0.153000
chr1	70224858	70226858	0.273500
chr1	70670303	70672303	0.138000
chr1	70670407	70672407	0.138000
chr1	70819405	70821405	0.101500
chr1	70819519	70821519	0.158500
chr1	70875955	70877955	0.125000
chr1	71512471	71514471	0.012000
chr1	71545980	71547980	0.356000
chr1	72747417	72749417	0.184500
chr1	74662871	74664871	0.068500
chr1	74662926	74664926	0.068500
chr1	74662919	74664919	0.068500
chr1	74662947	74664947	0.068500
chr1	74977298	74979298	0.209500
chr1	75138422	75140422	0.086500
chr1	75198092	75200092	0.455500
chr1	75197840	75199840	0.455500
chr1	75593119	75595119	0.211500
chr1	76075769	76077769	0.155500
chr1	76189465	76191465	0.038500
chr1	76250886	76252886	0.406500
chr1	76261567	76263567	0.169500
chr1	76397116	76399116	0.295000
chr1	76539404	76541404	0.104000
chr1	77332126	77334126	0.016000
chr1	77684111	77686111	0.173000
chr1	77746736	77748736	0.000000
chr1	78147343	78149343	0.172000
chr1	78224537	78226537	0.134500
